Statement,URL,Category
"We have only one person on the (TVA) board, to my knowledge, who even has any corporate board experience.",https://www.politifact.com/factchecks/2012/aug/26/bob-corker/sen-bob-corker-says-tva-board-directors-has-only-o/,4.0
"For Social Security, which is projected to remain solvent through 2033, Whitehouse has cosponsored [a bill that] . . . would extend the life of the program by an additional 75 years.",https://www.politifact.com/factchecks/2012/aug/26/sheldon-whitehouse/us-sen-sheldon-whitehouse-says-proposal-would-keep/,4.0
"His new running mate, Congressman Ryan, put forward a plan that would let Governor Romney pay less than 1 percent in taxes each year.",https://www.politifact.com/factchecks/2012/aug/24/barack-obama/barack-obama-says-paul-ryan-tax-plan-would-have-el/,4.0
The Romney-Ryan plan for Medicare does not affect benefits for anyone 55 or older.,https://www.politifact.com/factchecks/2012/aug/24/paul-ryan/paul-ryan-says-his-plan-would-not-affect-current-m/,3.0
"The Obama administration willfully leaked the existence of STUXNET (a computer worm used against Iran), allowing our enemies to learn more of our secrets and of our operations.",https://www.politifact.com/factchecks/2012/aug/24/special-operations-opsec-education-fund/group-says-obama-administration-willfully-leaked-e/,3.0
The price of gasoline was at $1.85 a gallon when President Barack Obama took office and has since nearly doubled because of his policies,https://www.politifact.com/factchecks/2012/aug/24/billboard/billboard-blames-obama-high-gas-prices/,2.0
Initial efforts to strip airport contractors of their special diversity status has no effect on the contracts or the city’s diversity goals.,https://www.politifact.com/factchecks/2012/aug/24/sonji-jacobs/efforts-strip-airport-contractors-diversity-status/,5.0
Says Betty Sutton and House Democrats gutted Medicare by $741 billion to pay for Obamacare.,https://www.politifact.com/factchecks/2012/aug/24/jim-renacci/jim-renacci-says-betty-sutton-democrats-gutted-med/,2.0
"Paul Ryan’s Medicare plan could raise future retirees’ costs more than $6,000.",https://www.politifact.com/factchecks/2012/aug/23/barack-obama/barack-obama-ad-says-paul-ryans-medicare-plan-coul/,3.0
Says cities save an estimated $38 in dental costs for every $1 invested in fluoridation.,https://www.politifact.com/factchecks/2012/aug/23/nick-fish/do-cities-really-save-38-every-1-they-spend-fluori/,4.0
"Your Congressman, Charlie Bass, took over $166,000 from Big Oil.",https://www.politifact.com/factchecks/2012/aug/23/friends-democracy/charlie-bass-accused-taking-money-big-oil/,2.0
"Says Obama puts 15 unelected, unaccountable bureaucrats in charge of Medicare, who are required to cut Medicare ... that will lead to denied care for current seniors.",https://www.politifact.com/factchecks/2012/aug/23/paul-ryan/paul-ryan-said-15-unelected-unaccountable-bureaucr/,2.0
Mitt Romney says class sizes don’t matter.,https://www.politifact.com/factchecks/2012/aug/23/barack-obama/obama-ad-says-class-sizes-dont-matter-romney/,5.0
Says 88 Texas constables have died in the line of duty.,https://www.politifact.com/factchecks/2012/aug/23/bruce-elfant/bruce-elfant-says-88-texas-constables-have-died-li/,5.0
"Says U.S. Senate hopeful Tammy Baldwin voted for a $1 trillion stimulus bill that included a wasteful $800,000 to replace light bulbs.",https://www.politifact.com/factchecks/2012/aug/23/crossroads-gps/crossroads-gps-says-baldwin-voted-spend-800000-rep/,2.0
I haven't raised taxes in the time I've been the governor of New Jersey.,https://www.politifact.com/factchecks/2012/aug/23/chris-christie/chris-christie-says-he-hasnt-raised-taxes-new-jers/,3.0
"Says that as Massachusetts governor, Mitt Romney condemned coal-fired plants, saying they kill people.",https://www.politifact.com/factchecks/2012/aug/23/barack-obama/barack-obama-says-mitt-romney-condemned-coal-fired/,4.0
"In Florida, they're already talking about how the Ryan-Romney plan will end Medicare and replace it with a voucher.",https://www.politifact.com/factchecks/2012/aug/22/barack-obama/barack-obama-says-ryan-romney-plan-will-end-medica/,2.0
"The Obama administration leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden.",https://www.politifact.com/factchecks/2012/aug/22/special-operations-opsec-education-fund/group-blames-obama-linking-cia-pakistani-doctor/,1.0
Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of ‘forcible rape.’,https://www.politifact.com/factchecks/2012/aug/22/john-wisniewski/paul-ryan-and-todd-akin-co-sponsored-bill-limiting/,5.0
"I led the fight to require the Coast Guard to buy their engines from us, not foreign companies.",https://www.politifact.com/factchecks/2012/aug/22/tammy-baldwin/wisconsin-rep-tammy-baldwin-dem-us-senate-candidat/,2.0
Clayton County Public Schools recently achieved a milestone that has eluded othermetropolitan districts across the state by meeting federal guidelines for having a highly qualified staff.,https://www.politifact.com/factchecks/2012/aug/22/clayton-county-schools/clayton-schools-claim-high-status/,5.0
A small business in my district needed 31 different permits and fees just to be able to expand.,https://www.politifact.com/factchecks/2012/aug/21/connie-mack/connie-mack-says-business-florida-needs-31-permits/,4.0
Tim Kaine supported higher energy costs for families.,https://www.politifact.com/factchecks/2012/aug/21/us-chamber-commerce/us-chamber-commerce-says-tim-kaine-supported-highe/,2.0
Rep. Peter Petrarca voted on two pieces of legislation that helped auto body shops ... and at that point I think there is a conflict of interest.,https://www.politifact.com/factchecks/2012/aug/21/gregory-j-costantino/challengers-claim-rep-petrarcas-voting-auto-body-b/,4.0
Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!,https://www.politifact.com/factchecks/2012/aug/21/john-carter/john-cornyn-says-board-comes-you-treatment-options/,1.0
Says House Republicans spent $50 million on 33 votes to repeal Obamacare.,https://www.politifact.com/factchecks/2012/aug/21/betty-sutton/betty-sutton-says-republicans-spent-50-million-oba/,1.0
"Under the president's plan, he cuts Medicare by $716 billion, takes that money out of the Medicare trust fund and uses it to pay for Obamacare.",https://www.politifact.com/factchecks/2012/aug/20/mitt-romney/romney-says-obama-cuts-716-medicare-pay-obamacare/,3.0
"Days after the (Osama bin Laden) raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.",https://www.politifact.com/factchecks/2012/aug/20/special-operations-opsec-education-fund/group-says-obama-revealed-secret-information-holl/,2.0
Says Bill Nelson voted to raise our taxes 150 times.,https://www.politifact.com/factchecks/2012/aug/20/connie-mack/connie-mack-bill-nelson-voted-taxes-150-times/,1.0
"Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress.",https://www.politifact.com/factchecks/2012/aug/20/paul-ryan/ryan-says-candidates-congress-cant-remove-themselv/,5.0
"Says Jon Corzine gave away 14 percent raises over 4 years and he stood on the front steps of the Capitol at a public-sector union rally and said, 'I will fight to get you a great contract.’",https://www.politifact.com/factchecks/2012/aug/20/chris-christie/chris-christie-blasts-jon-corzine-giving-away-14-p/,4.0
"From a standpoint of the county government, neither school system has received an increase in funding over the past six years.",https://www.politifact.com/factchecks/2012/aug/20/martavius-jones/memphis-schools-president-says-shelby-county-fundi/,5.0
Ted Cruz is unknown to the vast majority of Texans.,https://www.politifact.com/factchecks/2012/aug/20/paul-sadler/paul-sadler-says-ted-cruz-unknown-vast-majority-te/,2.0
"Says Gov. Scott Walker raises the pay of inmates, but we don't raise the pay of staff in our correctional institutions.",https://www.politifact.com/factchecks/2012/aug/19/marty-beil/wisconsin-gov-scott-walker-gave-raises-working-pri/,2.0
"Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are willing to jeopardize seniors’ access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover.",https://www.politifact.com/factchecks/2012/aug/19/national-republican-congressional-committee/house-democrats-support-gutting-medicare-more-700-/,0.0
Thirty percent of [Sheldon Whitehouse' campaign] money is coming from special interests.,https://www.politifact.com/factchecks/2012/aug/19/barry-hinckley/us-senate-candidate-barry-hinckley-says-incumbent-/,4.0
"Paul Ryan got his start in politics, as a young staffer just out of college, working for then-Congressman John Kasich’s Budget Committee.",https://www.politifact.com/factchecks/2012/aug/17/chris-redfern/ohio-democratic-party-chairman-chris-redfern-says-/,3.0
Paul Ryan would outlaw in vitro fertilization.,https://www.politifact.com/factchecks/2012/aug/17/ultraviolet/womens-group-says-paul-ryan-would-outlaw-vitro-fer/,3.0
"While (Barack) Obama preaches ‘we are our brother’s keeper,’ his brother and aunt live in real poverty in Kenya.",https://www.politifact.com/factchecks/2012/aug/17/bill-zedler/texas-legislator-says-barack-obama-says-were-our-b/,4.0
Says he never voted for a tax increase.,https://www.politifact.com/factchecks/2012/aug/08/mark-neumann/gop-wisconsin-senate-primary-mark-neumann-says-4-y/,1.0
Ninety percent of the topsoil has inadequate moisture to grow crops.,https://www.politifact.com/factchecks/2012/aug/08/john-kasich/ohio-gov-john-kasich-says-drought-has-left-90-perc/,5.0
We have reduced funding for education the least. They've suffered the least cuts.,https://www.politifact.com/factchecks/2012/aug/08/fran-millar/did-lawmaker-get-good-grade-education-claim/,3.0
"Under Obama’s plan (for welfare), you wouldn’t have to work and wouldn’t have to train for a job. They just send you your welfare check.",https://www.politifact.com/factchecks/2012/aug/07/mitt-romney/mitt-romney-says-barack-obamas-plan-abandons-tenet/,0.0
Says Obama refuses to recognize Jerusalem as the capital of Israel.,https://www.politifact.com/factchecks/2012/aug/07/mitt-romney/romney-says-obama-rejects-jerusalem-capital-israel/,3.0
"As president, Barack Obama has never visited Israel.",https://www.politifact.com/factchecks/2012/aug/07/mitt-romney/romney-says-obama-has-not-visited-israel-president/,5.0
"Says Connie Mack IV has been a promoter for Hooters with a history of bar room brawling, altercations and road rage.",https://www.politifact.com/factchecks/2012/aug/07/bill-nelson/bill-nelson-says-connie-mack-iv-has-been-promoter-/,4.0
Says Romney would add trillions to the deficit while Obama would cut the deficit by $4 trillion.,https://www.politifact.com/factchecks/2012/aug/07/barack-obama/mitt-romney-would-add-trillions-deficit-while-obam/,3.0
Says Georgia ranks near the bottom in per capita transportation spending.,https://www.politifact.com/factchecks/2012/aug/07/stacey-abrams/does-georgia-have-pothole-transportation-spending/,5.0
"When I left the Senate, we were on a trajectory towards a balanced budget.",https://www.politifact.com/factchecks/2012/aug/07/george-allen/george-allen-says-us-was-path-balanced-budget-when/,3.0
Medicare insurance premiums will be rising to $120.20 per month in 2013 and $247.00 per month in 2014.,https://www.politifact.com/factchecks/2012/aug/07/chain-email/blue-cross-logo-gives-new-fuel-bogus-e-mail-claimi/,0.0
President Obama’s lawsuit claims it is unconstitutional for Ohio to allow servicemen and women extended early voting privileges during the state’s early voting period.,https://www.politifact.com/factchecks/2012/aug/06/mitt-romney/mitt-romney-says-lawsuit-filed-president-obamas-ca/,1.0
"Without Westside MAX, we’d need to add 2.9 lanes to the Sunset Highway.",https://www.politifact.com/factchecks/2012/aug/06/trimet/would-we-need-add-29-lanes-sunset-highway-if-not-w/,2.0
